"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify Continue button remains disabled when alphabets, special characters or mixed invalid values are entered in office pincode field.","54479","SF_035 - Verify Office Pincode field does not accept alphabets or special characters","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","SF_035_verifyOfficePincodeDoesNotAcceptInvalidCharacters"
"","0","setup","Capital Now Mobile Test Suite","2026-08-26","broken","2026-08-26","org.capital.now.mobile.test.Support.ContactUsTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.Support.ContactUsTest","setup"
"Verify Continue button remains disabled when alphabets, special characters or mixed invalid values are entered in monthly salary field.","56320","SF_030 - Verify Continue CTA remains disabled when Monthly Salary field contains alphabets or invalid special characters","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","verifyContinueButtonDisabledForInvalidSalaryCharacters"
"Verify Continue button remains disabled when alphabets, special characters or mixed invalid values are entered in monthly salary field.","59728","SF_030 - Verify Continue CTA remains disabled when Monthly Salary field contains alphabets or invalid special characters","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","verifyContinueButtonDisabledForInvalidSalaryCharacters"
"Verify selecting Price - Low to High sorts the available gift cards in ascending price order, and selecting Price - High to Low sorts them in descending price order.","254777","GC_006, GC_007","Capital Now Mobile Test Suite","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Support.GiftCardsTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.Support.GiftCardsTest","verifyPriceLowToHighAndHighToLowSort"
"Verify Select Query dropdown displays all expected categories — Payment Related, Profile Related, Technical Issues, General Queries and Cibil/Bureau Status.","221463","CU_003 - Verify Select Query dropdown displays all available query categories","Capital Now Mobile Test Suite","2026-08-24","passed","2026-08-24","org.capital.now.mobile.test.Support.ContactUsTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.Support.ContactUsTest","CU_003_verifyQueryDropdownDisplaysAllAvailableCategories"
"Verify that the Message field does not allow the user to enter more than the maximum supported limit of 250 characters.","444156","CU_008 - Verify Message field does not allow more than 250 characters","Capital Now Mobile Test Suite","2026-08-25","passed","2026-08-25","org.capital.now.mobile.test.Support.ContactUsTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.Support.ContactUsTest","CU_008_verifyMessageFieldDoesNotAllowMoreThan250Characters"
"Verify user is successfully navigated to Work Experience page after selecting a valid salary date option and clicking Continue.","11300","SF_044 - Verify user is redirected to next onboarding step after selecting valid salary date option","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.SalaryDateSelectionTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.SalaryDateSelectionTest","SF_044_verifyUserRedirectedToNextPageAfterSalaryDateSelection"
"","719","SMK_007 - Verify congratulations and loan amount selection step","Default Suite","2026-09-01","skipped","2026-09-01","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","capitalNow-0","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","test07_LoanSelectionAndSubmission"
"Fill all mandatory fields with valid data. Enter description with fewer than 20 characters. Submit Dispute button must remain disabled.","21209","CIBIL_007A - Verify Submit Dispute button remains disabled when description has fewer than 20 characters","Capital Now Mobile Test Suite","2026-08-21","passed","2026-08-21","org.capital.now.mobile.test.ExistingUserFlow.RaiseCIBILDisputeTest","Execution on Android Device (Device 2)","org.capital.now.mobile.test.ExistingUserFlow.RaiseCIBILDisputeTest","CIBIL_007A_verifySubmitDisabledWhenDescriptionUnderTwentyChars"
"","767","SMK_009 - Verify all verification step UIs (Aadhar KYC, VKYC, Bank Statement, Additional Docs, Add References)","Default Suite","2026-09-01","skipped","2026-09-01","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","capitalNow-0","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","test09_VerificationStepsUI"
"Verify Continue button remains disabled when alphabets, special characters or mixed invalid values are entered in office pincode field.","54178","SF_035 - Verify Office Pincode field does not accept alphabets or special characters","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","SF_035_verifyOfficePincodeDoesNotAcceptInvalidCharacters"
"Fill all mandatory fields with valid data and submit the dispute. Verify either successful submission or duplicate dispute alert is displayed.","24950","CIBIL_013 - Verify user can successfully submit a CIBIL dispute with valid mandatory details","Capital Now Mobile Test Suite","2026-08-21","passed","2026-08-21","org.capital.now.mobile.test.ExistingUserFlow.RaiseCIBILDisputeTest","Execution on Android Device (Device 2)","org.capital.now.mobile.test.ExistingUserFlow.RaiseCIBILDisputeTest","CIBIL_013_verifyUserCanSubmitCIBILDisputeWithValidDetails"
"","19230","Verify tapping Buy Now with adding/selecting a gift card initiate the purchase/payment flow.","Capital Now Mobile Test Suite","2026-08-31","passed","2026-08-31","org.capital.now.mobile.test.Support.GiftCardsTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.Support.GiftCardsTest","verifyBuyNowWithGiftCardInitiatePurchase"
"Verify City and State fields are automatically updated with correct values when user changes the Present Pincode to a different pincode.","53791","SF_063 - Verify City and State fields are updated correctly when user changes the Present Pincode","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.PresentAddressFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.PresentAddressFieldsTest","verifyCityAndStateUpdatedOnPincodeChange"
"Verify Continue button remains disabled when mandatory fields are empty and becomes enabled only when all mandatory fields are filled.","110583","SF_002 - Verify Continue button remains disabled until all mandatory personal information fields are filled","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.PersonalInformationFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.PersonalInformationFieldsTest","SF_002_verifyContinueButtonDisabledUntilAllMandatoryFieldsFilled"
"","43597","SMK_005 - Verify present address & alternate contact details step","Default Suite","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","capitalNow-0","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","test05_PresentAddressDetails"
"","18709","SMK_001 - Verify login and initiate flow","Capital Now Mobile Test Suite","2026-08-24","passed","2026-08-24","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","test01_LoginAndInitiate"
"Verify that the user cannot upload a PDF attachment exceeding the 2 MB size limit and an appropriate validation message is displayed.","429268","CU_010 - Verify attachment exceeding the 2 MB size limit is rejected with appropriate validation","Surefire suite","2026-08-26","passed","2026-08-26","org.capital.now.mobile.test.Support.ContactUsTest","Surefire test","org.capital.now.mobile.test.Support.ContactUsTest","CU_010_verifyAttachmentExceeding2MBIsRejected"
"Verify each Residence Type option can be selected successfully and the selected value is correctly displayed in the field.","42951","SF_056 - Verify user can select each Residence Type option successfully","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.PresentAddressFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.PresentAddressFieldsTest","verifyEachResidenceTypeOptionIsSelectable"
"","799","SMK_005 - Verify present address & alternate contact details step","Default Suite","2026-08-17","skipped","2026-08-17","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","capitalNow-0","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","test05_PresentAddressDetails"
"","23894","SMK_007 - Verify congratulations and loan amount selection step","Capital Now Mobile Test Suite","2026-08-24","passed","2026-08-24","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","test07_LoanSelectionAndSubmission"
"","9204","Verify tapping Buy Now without adding/selecting a gift card does not initiate the purchase/payment flow.","Default Suite","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Support.GiftCardsTest","capitalNow-0","org.capital.now.mobile.test.Support.GiftCardsTest","verifyBuyNowWithoutGiftCardDoesNotInitiatePurchase"
"","4","SMK_006 - Verify alternate contact details step","Capital Now Mobile Test Suite","2026-08-24","skipped","2026-08-24","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","test06_AlternateDetails"
"","14825","SMK_002 - Verify PAN registration step","Default Suite","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","capitalNow-0","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","test02_PanRegistration"
"Verify Continue button remains disabled when alphabets, special characters or mixed invalid values are entered in office pincode field.","53056","SF_035 - Verify Office Pincode field does not accept alphabets or special characters","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","SF_035_verifyOfficePincodeDoesNotAcceptInvalidCharacters"
"","36667","SMK_001 - Verify login and initiate flow","Default Suite","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","capitalNow-0","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","test01_LoginAndInitiate"
"Enter more than 300 characters in the Description field. Field must cap input at 300 characters.","3273","CIBIL_007B - Verify Description field restricts input to 300 characters maximum","Capital Now Mobile Test Suite","2026-08-21","passed","2026-08-21","org.capital.now.mobile.test.ExistingUserFlow.RaiseCIBILDisputeTest","Execution on Android Device (Device 2)","org.capital.now.mobile.test.ExistingUserFlow.RaiseCIBILDisputeTest","CIBIL_007B_verifyDescriptionFieldRestrictsToThreeHundredCharsMax"
"Verify Continue button remains disabled when alphabets, special characters or mixed invalid values are entered in monthly salary field.","54869","SF_030 - Verify Continue CTA remains disabled when Monthly Salary field contains alphabets or invalid special characters","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","verifyContinueButtonDisabledForInvalidSalaryCharacters"
"Verify that the user can upload attachments using all three available upload options and that each uploaded attachment is displayed correctly in its respective upload slot.","1252798","CU_012 - Verify user can upload attachments using the available three upload options and the uploaded files are displayed correctly","Capital Now Mobile Test Suite","2026-08-26","passed","2026-08-26","org.capital.now.mobile.test.Support.ContactUsTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.Support.ContactUsTest","CU_012_verifyUserCanUploadAttachmentsUsingAllThreeUploadOptions"
"","656","SMK_010 - Verify KYC bypass and eNACH setup","Default Suite","2026-09-01","skipped","2026-09-01","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","capitalNow-0","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","test10_KycBypassAndEnachSetup"
"","3226","Verify tapping the Remove (-) button decreases the selected gift card quantity and updates the Amount to Pay accordingly.","Capital Now Mobile Test Suite","2026-08-31","passed","2026-08-31","org.capital.now.mobile.test.Support.GiftCardsTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.Support.GiftCardsTest","verifyMinusButtonDecreasesQuantityAndAmountToPay"
"","4","SMK_008 - Verify unified screen and pending dashboard status step","Capital Now Mobile Test Suite","2026-08-24","skipped","2026-08-24","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","test08_UnifiedVerificationAndPendingDashboard"
"Verify Terms & Conditions section expands to show its content, and collapses correctly when toggled again.","64167","GC_017, GC_018","Default Suite","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Support.GiftCardsTest","capitalNow-0","org.capital.now.mobile.test.Support.GiftCardsTest","verifyTermsAndConditionsExpandAndCollapse"
"Verify that after selecting Closed loan type, the Loan ID dropdown shows available loan IDs and the user can select one successfully.","9519","CIBIL_003 - Verify Loan ID dropdown displays available loan IDs for a user with existing loan history and allows selection","Capital Now Mobile Test Suite","2026-08-21","passed","2026-08-21","org.capital.now.mobile.test.ExistingUserFlow.RaiseCIBILDisputeTest","Execution on Android Device (Device 2)","org.capital.now.mobile.test.ExistingUserFlow.RaiseCIBILDisputeTest","verifyLoanIdDropdownDisplaysAndAllowsSelection"
"Verify user is redirected to Professional Information page when Present Address onboarding is pending and Apply Loan CTA is clicked.","56509","SF_062 - Verify Apply Loan CTA redirects user to pending Present Address step when onboarding is incomplete","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.PresentAddressFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.PresentAddressFieldsTest","verifyApplyLoanRedirectsToPendingPersonalInformation"
"","23187","SMK_005 - Verify present address & alternate contact details step","Capital Now Mobile Test Suite","2026-08-24","passed","2026-08-24","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","test05_PresentAddressDetails"
"Verify user can fill all mandatory employment details fields with valid data and successfully navigate to next page after clicking Continue.","62926","SF_022 - Verify user can enter valid employment details and continue successfully","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationTest","verifyUserCanEnterValidEmploymentDetailsAndContinue"
"Verify that an appropriate validation message is displayed when the user clicks Submit without completing the mandatory Query, Sub Query and Message fields.","251658","CU_013 - Verify appropriate validation toast is displayed when Submit is clicked without completing the mandatory fields","Capital Now Mobile Test Suite","2026-08-27","skipped","2026-08-27","org.capital.now.mobile.test.Support.ContactUsTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.Support.ContactUsTest","CU_013_verifyValidationToastDisplayedForMandatoryFields"
"Verify Continue button remains disabled when alphabets, special characters or mixed invalid values are entered in office pincode field.","64262","SF_035 - Verify Office Pincode field does not accept alphabets or special characters","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","SF_035_verifyOfficePincodeDoesNotAcceptInvalidCharacters"
"Verify Continue button remains disabled when alphabets, special characters or mixed invalid values are entered in monthly salary field.","55346","SF_030 - Verify Continue CTA remains disabled when Monthly Salary field contains alphabets or invalid special characters","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","verifyContinueButtonDisabledForInvalidSalaryCharacters"
"","0","setup","Default Suite","2026-08-17","failed","2026-08-17","org.capital.now.mobile.test.VerificationSteps.WithdrawTest","capitalNow-0","org.capital.now.mobile.test.VerificationSteps.WithdrawTest","setup"
"","95134","SMK_004 - Verify professional details and experience step","Default Suite","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","capitalNow-0","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","test04_ProfessionalDetails"
"Verify Select Credit Bureau dropdown displays all configured bureau options and allows multiple bureaus to be selected and displayed as tags.","3989","CIBIL_006 - Verify Select Credit Bureau dropdown displays available options and allows multiple values to be selected","Capital Now Mobile Test Suite","2026-08-19","passed","2026-08-19","org.capital.now.mobile.test.ExistingUserFlow.RaiseCIBILDisputeTest","Execution on Android Device (Device 2)","org.capital.now.mobile.test.ExistingUserFlow.RaiseCIBILDisputeTest","verifySelectCreditBureauAllowsMultipleSelections"
"","34328","SMK_003 - Verify personal info page and resume flow from pending state","Capital Now Mobile Test Suite","2026-08-24","passed","2026-08-24","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","test03_PersonalInformation"
"Verify that the Ticket History screen displays all expected ticket card elements — Loan ID, Submitted Date, Ticket ID, Status and navigation indicator — for previously raised disputes.","2299","CIBIL_016 - Verify Ticket History displays raised disputes with Loan ID, Submitted Date, Ticket ID, Status, and navigation indicator","Capital Now Mobile Test Suite","2026-08-20","passed","2026-08-20","org.capital.now.mobile.test.ExistingUserFlow.RaiseCIBILDisputeTest","Execution on Android Device (Device 2)","org.capital.now.mobile.test.ExistingUserFlow.RaiseCIBILDisputeTest","verifyTicketHistoryDisplaysRaisedDisputeDetails"
"Verify Continue button remains disabled when alphabets, special characters or mixed invalid values are entered in permanent and present pincode fields.","109886","SF_014 - Verify Continue button is disabled when invalid characters are entered in pincode fields","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.PersonalInformationFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.PersonalInformationFieldsTest","SF_014_verifyContinueButtonDisabledForInvalidPincodeCharacters"
"","149137","SMK_010 - Verify KYC bypass and eNACH setup","Capital Now Mobile Test Suite","2026-08-24","passed","2026-08-24","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","test10_KycBypassAndEnachSetup"
"","2744","CIBIL_009 - Verify documents exceeding the 2 MB size limit are rejected with appropriate validation","Capital Now Mobile Test Suite","2026-08-20","passed","2026-08-20","org.capital.now.mobile.test.ExistingUserFlow.RaiseCIBILDisputeTest","Execution on Android Device (Device 2)","org.capital.now.mobile.test.ExistingUserFlow.RaiseCIBILDisputeTest","verifyCibilDocumentAbove2MBIsRejected"
"","0","setup","Capital Now Mobile Test Suite","2026-08-21","broken","2026-08-21","org.capital.now.mobile.test.ExistingUserFlow.RaiseCIBILDisputeTest","Execution on Android Device (Device 2)","org.capital.now.mobile.test.ExistingUserFlow.RaiseCIBILDisputeTest","setup"
"Verify eligible user can complete the Withdraw flow successfully by validating withdrawal options, loan summary calculations, repayment schedule, locked 5 Installments option, Borrower Agreement and successful loan submission.","778","SMK_011 - Verify complete Withdraw journey for an eligible non-Elite user","Default Suite","2026-09-01","skipped","2026-09-01","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","capitalNow-0","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","test11_VerifyWithdrawJourney"
"Verify eligible user can complete the Withdraw flow successfully by validating withdrawal options, loan summary calculations, repayment schedule, locked 5 Installments option, Borrower Agreement and successful loan submission.","15","SMK_011 - Verify complete Withdraw journey for an eligible non-Elite user","Capital Now Mobile Test Suite","2026-08-24","skipped","2026-08-24","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","test11_VerifyWithdrawJourney"
"","771","SMK_005 - Verify present address & alternate contact details step","Default Suite","2026-09-01","skipped","2026-09-01","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","capitalNow-0","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","test05_PresentAddressDetails"
"","691","SMK_008 - Verify unified screen and pending dashboard status step","Default Suite","2026-09-01","skipped","2026-09-01","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","capitalNow-0","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","test08_UnifiedVerificationAndPendingDashboard"
"Verify user can manually enter Permanent Address when address is not fetched from PAN.","14507","SF_011 - Verify user can manually enter Permanent Address when PAN does not load address","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.PersonalInformationFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.PersonalInformationFieldsTest","SF_011_verifyUserCanManuallyEnterPermanentAddress"
"Verify Continue button remains disabled when House Number, Apartment or Residence Type fields are empty, and enabled only when all mandatory fields are filled.","37852","SF_061 - Verify Continue CTA remains disabled when any mandatory Present Address field is incomplete","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.PresentAddressFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.PresentAddressFieldsTest","verifyContinueButtonDisabledWhenMandatoryFieldsIncomplete"
"Verify that the user can successfully submit a query after selecting a valid Query and Sub Query and entering a valid mandatory message.","367607","CU_014 - Verify user can successfully submit a query after selecting a valid Query and Subquery and entering the mandatory message/details","Surefire suite","2026-08-27","broken","2026-08-27","org.capital.now.mobile.test.Support.ContactUsTest","Surefire test","org.capital.now.mobile.test.Support.ContactUsTest","CU_014_verifyUserCanSuccessfullySubmitQuery"
"Verify tapping a gift card opens its Details screen, and that the Details screen shows the correct name, original price, offered price, and discount.","1634","GC_008, GC_009","Capital Now Mobile Test Suite","2026-08-31","passed","2026-08-31","org.capital.now.mobile.test.Support.GiftCardsTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.Support.GiftCardsTest","verifyGiftCardDetailsNavigationAndAccuracy"
"","6464","Verify increasing and decreasing gift card quantity updates the Amount to Pay consistently with the selected quantity across multiple steps.","Capital Now Mobile Test Suite","2026-08-31","passed","2026-08-31","org.capital.now.mobile.test.Support.GiftCardsTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.Support.GiftCardsTest","verifyAmountToPayConsistentAcrossQuantityChanges"
"Verify user can type a company keyword, view matching results and successfully select an existing company from the search results.","16789","SF_024 - Verify user can search and select an existing company from search results successfully","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","verifyUserCanSearchAndSelectExistingCompany"
"Verify How to Redeem section expands to show its content, and collapses correctly when toggled again.","49430","GC_015, GC_016","Capital Now Mobile Test Suite","2026-08-31","passed","2026-08-31","org.capital.now.mobile.test.Support.GiftCardsTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.Support.GiftCardsTest","verifyHowToRedeemExpandAndCollapse"
"Verify Present Pincode is auto-populated with value from Personal Information page, City and State fields are auto-populated and not empty based on Present Pincode.","27019","SF_058_SF_059_SF_060 - Verify Present Pincode, City and State are auto-populated correctly on Present Address page","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.PresentAddressFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.PresentAddressFieldsTest","verifyAddressFieldsAutoPopulated"
"","4","SMK_009 - Verify all verification step UIs (Aadhar KYC, VKYC, Bank Statement, Additional Docs, Add References)","Capital Now Mobile Test Suite","2026-08-24","skipped","2026-08-24","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","test09_VerificationStepsUI"
"Verify Continue button remains disabled when alphabets, special characters or mixed invalid values are entered in monthly salary field.","53228","SF_030 - Verify Continue CTA remains disabled when Monthly Salary field contains alphabets or invalid special characters","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","verifyContinueButtonDisabledForInvalidSalaryCharacters"
"","2429","Verify tapping the Add (+) button increases the selected gift card quantity and updates the Amount to Pay accordingly.","Capital Now Mobile Test Suite","2026-08-31","passed","2026-08-31","org.capital.now.mobile.test.Support.GiftCardsTest","Execution on Android Device (Device 1)","org.capital.now.mobile.test.Support.GiftCardsTest","verifyAddButtonIncreasesQuantityAndAmountToPay"
"","0","setup","Default Suite","2026-08-18","broken","2026-08-18","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","capitalNow-0","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","setup"
"Verify Submit Dispute button remains disabled while mandatory fields are incomplete and becomes enabled only when all are filled correctly.","17649","CIBIL_012 - Verify Submit Dispute button becomes enabled only after all mandatory fields are completed with valid data","Capital Now Mobile Test Suite","2026-08-21","passed","2026-08-21","org.capital.now.mobile.test.ExistingUserFlow.RaiseCIBILDisputeTest","Execution on Android Device (Device 2)","org.capital.now.mobile.test.ExistingUserFlow.RaiseCIBILDisputeTest","CIBIL_012_verifySubmitButtonEnabledOnlyAfterAllMandatoryFieldsFilled"
"Verify no search results are displayed when user enters an invalid designation keyword that does not exist in the list.","12803","SF_032 - Verify user cannot continue with designation that is not available in search results","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.ProfessionalInformationFieldsTest","verifyNoResultsForInvalidDesignation"
"Verify First Name and Last Name fields are automatically populated when user logs in using a PAN registered mobile number.","11506","SF_003 - Verify First Name and Last Name fields are auto-populated correctly from PAN data","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.PersonalInformationFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.PersonalInformationFieldsTest","SF_003_verifyFirstAndLastNameAutoPopulatedFromPAN"
"Verify tapping a gift card opens its Details screen, and that the Details screen shows the correct name, original price, offered price, and discount.","5436","GC_008, GC_009","Default Suite","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Support.GiftCardsTest","capitalNow-0","org.capital.now.mobile.test.Support.GiftCardsTest","verifyGiftCardDetailsNavigationAndAccuracy"
"","1","pushTestFilesToDevice","Default Suite","2026-08-17","broken","2026-08-17","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","capitalNow-0","org.capital.now.mobile.test.SmokeSuite.NewUserFlowTest","pushTestFilesToDevice"
"Verify Continue button remains disabled when alphabets, special characters or mixed invalid values are entered in permanent and present pincode fields.","114969","SF_014 - Verify Continue button is disabled when invalid characters are entered in pincode fields","Capital Now - Registration Suite Exclusions","2026-09-01","passed","2026-09-01","org.capital.now.mobile.test.Registration.SalariedFlow.PersonalInformationFieldsTest","Registration Package Execution-0","org.capital.now.mobile.test.Registration.SalariedFlow.PersonalInformationFieldsTest","SF_014_verifyContinueButtonDisabledForInvalidPincodeCharacters"
